"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","notes","citation","doi"
1324320087,"7948250c-6958-4a29-a670-ed1015b26252",5.4287,60.0766,"Hordaland",2013,6,9,"Norway","199678","Hans H. Blom, John Bjarne Jordal","O","Vernøya: Enes","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1324320138,"7948250c-6958-4a29-a670-ed1015b26252",5.4479,59.9884,"Hordaland",2013,6,11,"Norway","199675","Hans H. Blom, John Bjarne Jordal","O","Beltestad vest","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1324742115,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.14103,60.48169,"Hordaland",2013,6,3,"Norway","96511","Gaarder, G.","BG","Svartetjørna nord","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742136,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.17938,60.47624,"Hordaland",2013,6,4,"Norway","96505","Gaarder, G.","BG","Askevatnet sør 2","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742225,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.49335,59.59042,"Hordaland",2013,6,28,"Norway","96619","Ihlen, P.G.","BG","north side of Børshovda","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742228,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.44115,59.68006,"Hordaland",2013,6,26,"Norway","96612","Ihlen, P.G.","BG","north side of Storåsen","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742232,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.49425,59.59035,"Hordaland",2013,6,28,"Norway","96620","Ihlen, P.G.","BG","north side of Børshovda","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742063,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.35162,60.2072,"Hordaland",2013,8,8,"Norway","96424","Flynn, K.M.","BG","Drange, Straumvika","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742079,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.3424,60.19112,"Hordaland",2013,8,8,"Norway","96425","Flynn, K.M.","BG","Drange, Håkletten","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742077,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.35581,60.14997,"Hordaland",2013,10,1,"Norway","96433","Flynn, K.M.","BG","Strøno, Husfjellet nord","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
